ИД,ФАМИЛИЯ,ИМЯ,ОТЧЕСТВО,ПИН,ИНН,ДАТА_РОЖДЕНИЯ,ПОЛ,МЕСТО_РОЖДЕНИЯ,ИНОСТРАН,КТО_СОЗДАЛ,КОГДА_СОЗДАЛ,КТО_ИЗМЕНИЛ,КОГДА_ИЗМЕНИЛ,ДАТА_СМЕРТИ,ФИО
115145,Челышков,Аркадий,Владимирович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142577,Андрюшина,.,Алексеевич,,,1981-07-19 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137949,Щербакова,Константин,Викторович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153322,Аникина,Андрей,Александрович,,,1979-03-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112940,Смирнов,Максим,Викторович,,,1984-07-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
126372,Цыдыпов,Екатерина,Алексеевич,,,1987-06-19 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134666,Денисов,Евгения,Владимировна,,,1987-06-09 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112809,Бесан,Сергей,Геннадьевич,,,1981-03-08 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
114995,Окинин,Игорь,Сергеевич,,,1983-04-04 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120258,Бутикова,Евгений,Васильевна,,,1992-08-17 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
105395,Яшуновская,Дмитрий,Олегович,,,1992-01-27 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
110128,Яковененко,Григорий,Ювенальевич,,,1977-06-16 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133951,Юльметова,Олег,Валентинович,,,1983-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
121958,Куркович,Валерий,Андреевич,,,1989-02-19 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125862,Панфилов,Сергей,.,,,1987-10-15 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112952,Гончар,Яков,Аркадьевич,,,1988-12-09 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
132493,Возиков,Хусаин,Александрович,,,1985-09-20 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115346,Петкевич,Татьяна,Николаевич,,,1989-02-17 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
129384,Марокко,Егор,Дмитриевна,,,1982-03-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149365,Небывалова,.,Павлович,,,1988-04-30 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
129417,Петрашень,Елена,Юрьевич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
150674,Павлов,Андрей,Сергеевич,,,1987-11-09 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
138364,Подгорный,Татьяна,Викторович,,,1984-11-10 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142889,Кудряшов,Никита,Александрович,,,1984-05-29 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157293,Соколов,Михаил,Михайлович,,,2036-10-26 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
152980,Валеев,Артем,Игоревич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120983,Шулепин,Чэнчжан,Евгеньевич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
146034,Мекуеко,Александр,Олеговна,,,1988-03-29 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133352,Храпов,Петр,Михайлович,,,1993-02-21 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116364,Журкин,Александр,Сергеевич,,,1987-12-14 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
158438,Журбенко,Светозар,Валентиновна,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
127339,Звягин,Роман,Васильевич,,,1984-07-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142682,Поляков,Руслан,Анатольевич,,,1982-09-19 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157827,Цынман,Татьяна,Александрович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115002,Никонова,Кирилл,Александрович,,,1989-09-09 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
160523,Соболев,Ульяна,Анатольевич,,,1993-01-25 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
135217,Ишкин,Александр,Игоревна,,,1992-05-10 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125646,Богданов,Николай,Геннадьевна,,,1989-04-28 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137879,Платонов,Светлана,Эдуардович,,,1990-09-23 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
126455,Данилова,Михаил,Александровна,,,1991-03-12 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
145852,Ткешелашвили,Михаил,Александровна,,,1992-08-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
155095,Смирнов,Павел,Олегович,,,1994-03-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120511,Писарьков,Станислав,Евгеньевич,,,1991-05-27 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161413,Петрошенко,Дмитрий,Геннадьевич,,,1989-07-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137853,Головина,Олег,Олегович,,,1983-12-26 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116267,Корниенко,Дмитрий,Олегович,,,1988-04-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133873,Денисов,Елена,Викторовна,,,1980-07-07 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
110136,Егоров,Александр,Алексеевич,,,2053-05-17 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
158067,Рамаева,Екатерина,Владимирович,,,1989-03-17 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149419,Светлов,Екатерина,Александровна,,,1983-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
146359,Филоненко,Михаил,Владимировна,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
113577,Смирнов,Андрей,Владимирович,,,1988-05-21 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120226,Михайлова,.,Дмитриевич,,,1980-04-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118699,Мартыненко,Вадим,.,,,1986-12-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134434,Столяр,Игорь,Витальевич,,,1990-12-26 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134219,Мамедов,Елена,Викторовна,,,1991-08-14 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153294,У,Сергей,Алексеевич,,,1991-06-13 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118746,Власенко,Олег,Игоревич,,,2011-11-11 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120236,Елисеев,Андрей,Владимирович,,,1989-06-13 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142464,Трофимов,Александр,Николаевна,,,1984-09-17 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153311,Гилевская,Артем,Владимирович,,,1978-10-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
160605,Емельянов,Александр,Сергеевич,,,1989-09-27 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142183,Калугин,Лариса,Лятифовна,,,1985-10-10 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
159843,Курпан,Мария,Григорьевич,,,1987-01-19 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125698,Дабиев,Евгений,Анатольевич,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
111662,Нгуен Дык Тай,Артем,.,,,1989-01-06 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
126515,Чащин,Светлана,Владиславович,,,1986-06-21 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137831,Приходько,Денис,.,,,1982-02-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
148787,Головахо,Анатолий,Викторович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
120141,Муравей,Денис,Викторович,,,1985-01-01 00:00:00,М,,1,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
133754,Алексеев,Марат,Юрьевна,,,1985-02-24 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112918,Гелеверя,Лев,Рауфович,,,1982-12-24 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119151,Чембровская,Александр,Александрович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
146541,Хайруллин,Иван,Александрович,,,1987-06-18 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112875,Газарян,Алексей,Валерьевна,,,1992-10-13 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115299,Донченко,Оксана,Сергеевич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149691,Сорин,Александр,Игоревич,,,2011-11-11 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
160972,Дмитриев,Светлана,Сергеевич,,,1982-12-04 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130118,Кузнецов,Владимир,.,,,1986-12-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142600,Кудряшова,Александра,Владимировна,,,1991-08-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
121822,Михайлюк,Игорь,Александровна,,,1989-06-07 00:00:00,М,,1,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115327,Григоренко,Артем,Андреевич,,,1995-01-24 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117616,Жданов,Михаил,Николаевич,,,1983-06-26 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149160,Шестакова,Данелия,Владимировна,,,1983-12-19 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
151526,Яновский,Артём,.,,,1989-07-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116370,Голубцов,Александр,Борисович,,,1988-05-04 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161468,Бурмак,.,Михайловна,,,1988-01-08 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149683,Петрова,Филипп,Игоревич,,,2053-05-15 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118665,Ларионов,Лев,Дмитриевна,,,1976-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
148855,Кутлугужин,Ильнур,Петрович,,,1985-01-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
111756,Вознюк,Павел,Георгиевич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
100378,Вандышев,Тимофей,Александрович,,,1981-01-13 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
138353,Самохин,Анатолий,Александровна,,,1986-07-22 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157118,Мачулин,Артемий,Владимирович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115259,Нигматьянов,Григорий,Валерьевич,,,1994-01-16 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
116698,Жермаль,Александр,Александровна,,,1983-07-07 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161295,Балгайракова,Артур,Алексеевич,,,1989-08-23 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
122180,Красильников,Никита,Александрович,,,1983-12-19 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118661,Тарновецкая,Светлана,Александрович,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
112837,Зуева,Егор,Алексеевич,,,1992-07-31 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134082,Козлова,Денис,Евгеньевич,,,1987-11-26 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157247,Лобанова,Анна,Юрьевна,,,2011-11-11 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134136,Красюкова,Илья,Андреевич,,,1989-04-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130705,Будаев,Александр,Владимирович,,,1985-10-18 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157068,Григорьев,Станислав,Олегович,,,1987-04-04 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115266,Филин,Алексей,Сергеевич,,,1993-07-13 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
122749,Григорьева,Михаил,Михайлович,,,1984-04-02 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134448,Пурбуев,Игорь,Павловна,,,1980-04-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
157806,Холодков,Кирилл,Владимирович,,,1988-11-19 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119500,Чирцов,Никита,Евгеньевич,,,1986-08-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142705,Совинский,Антон,Викторович,,,1983-09-09 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
105394,Аль-Ани,Антон,Петрович,,,1985-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
152863,Байда,Василий,Викторович,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
136916,Потемкин,Алексей,Владимирович,,,1981-02-14 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
130713,Федотьев,Николай,Сергеевич,,,1987-02-01 00:00:00,М,,2,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
149082,Тогатов,Наталья,Игоревич,,,1992-08-07 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118695,Матвеев,Кристина,Владимировна,,,2060-11-14 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
153253,Варламов,Алексей,Александрович,,,1989-08-22 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142394,Кальянов,Никита,Николаевич,,,1987-12-20 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
111713,Осетрова,Александр,Сергеевич,,,1982-07-05 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142171,Марушин,Антон,Евгеньевич,,,1991-03-28 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137921,Никитин,Максим,Васильевич,,,1983-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
117606,Ли Дунфан,Кирилл,Рустамович,,,1993-02-18 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
160818,Красс,Лев,Андреевич,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
161011,Ливцова,Петр,Алексеевич,,,1986-12-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142249,Шулаев,Петр,Николаевна,,,1985-01-01 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
137897,Чебаненко,Ольга,Николаевич,,,1982-02-04 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
134124,Хадыка,Галина,Сергеевич,,,1994-01-29 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
115295,Карпов,Алексей,Леонидович,,,1990-06-24 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
118662,Артамонов,Елена,Александровна,,,1990-05-12 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
119463,Виноградова,Лариса,Алексеевич,,,1989-02-17 00:00:00,Ж,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
142220,Чэнь Чжэ,Александр,.,,,2011-11-11 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
125553,Фатюхина,Павел,Юрьевна,,,1989-01-10 00:00:00,М,,0,ISU_UCHEB,2011-11-08 15:56:03,ISU_UCHEB,2011-11-08 15:56:03,9999-09-09 00:00:00,
